,REF_INTERNAL,REF_TENDER,LOT_NUMBER,SUBLOT_NUMBER,PRODUCT,LOT_DESCRIPTION,LOT_DESCRIPTION_ORIGINAL,PRODUCT_REF_REQUESTED/SUPPLIER,TOTAL_QTY,YEARLY_QTY,UOM,TENDER_LOT_PRICE,TENDER_UNIT_PRICE,TENDER_CURRENCY,LOT_PRICE,WINNING_UNIT_PRICE,WINNING_PRICE_USD,WINNER,DQ_REASON
146,0026,Y.Y.13.25.009.002.022,1,,respiratory-speaking valve,"Do one-way silicone valve with silver-oxide or other equivalent product to eliminate or reduce fungal growth? Is it easy to fold in the esophagus? To carry an esophageal flange? Have a flange introducer? Have a safe cleaning - brushing and rinsing system? To bring an inlay cover? Will the valve be molded into a piece with the intent and have a radiant ring? Is the intention to be placed either rearwardly through the oral cavity by means of a guidewire or in the anterior way from the tracheostomy? Available in 16Fr / 17Fr and 20Fr diameters and in lengths of 6mm  8mm  10mm  12mm / 12.5mm  14mm / 15mm.
The Contractor will have to declare in the Form 7 of the Financial Offer all the codes regarding the above diameters and sizes. Orders will be made according to the needs of the Early Laryngeal Clinic of Nicosia.","Να φέρει βαλβίδα σιλικόνης μονής διαδρομής με οξείδιο αργύρου (silver–oxide) ή άλλο ισοδύναμο προϊόν  για  εξάλειψη ή μείωση της ανάπτυξης μυκήτων; Να είναι εύκολη στην αναδίπλωση κατά την εισαγωγή στον οισοφάγο; Να φέρει οισοφαγικό σταθεροποιητή φλάντζας (retention flange); Να φέρει εισαγωγέα φλάντζας (flange introducer); Να φέρει ασφαλές σύστημα καθαρισμού – βουρτσίσματος και ξεπλύματος; Να φέρει κάλυμμα εισδοχέα; Η βαλβίδα να είναι φορμαρισμένη σε ένα κομμάτι με την πρόθεση και να έχει ενσωματωμένο ένα ακτινοσκιερό δακτύλιο; Η πρόθεση να τοποθετείται είτε με οπίσθιο τρόπο μέσω της στοματικής κοιλότητας με τη βοήθεια ενός σύρματος οδηγού είτε με πρόσθιο τρόπο από το τραχειόστομα; Να διατίθεται σε διαμέτρους 16Fr/17Fr και 20Fr και σε μήκη από 6mm  8mm  10mm  12mm/12.5mm  14mm/15mm. 
Ο Ανάδοχος θα πρέπει να δηλώσει στο Έντυπο 7 της Οικονομικής Προσφοράς όλους τους κωδικούς που αφορούν τις πιο πάνω διαμέτρους και μεγέθη. Οι παραγγελίες θα γίνονται σύμφωνα με τις εκάστοτε ανάγκες της Ωτορινολαρυγγολογικής Κλινικής του Γ. Ν. Λευκωσίας.  ",,200.0,100,,,,,,,,,
147,0026,Y.Y.13.25.009.002.022,2,,respiratory-speaking valve,"LOW PRESSURE SPEAKER VALVE? Do one-way medical grade silicone valve? Is it easy to fold in the esophagus? To carry an esophageal flange? Have a flange introducer? Have a safe cleaning - brushing and rinsing system? To bring an inlay cover? Will the valve be molded into a piece with the intent and have a radiant ring? Should the prosthesis be placed either rearward through the oral cavity by means of a guidewire or in front of the tracheostomy? Available in 16Fr / 17Fr and 20Fr diameters and in lengths of 6mm  8mm  10mm  12mm  14mm and 18mm.
The Contractor will have to declare in the Form 7 of the Financial Offer all the codes regarding the above diameters and sizes. Orders will be made according to the needs of the Early Laryngeal Clinic of Nicosia.","ΒΑΛΒΙΔΑ ΟΜΙΛΙΑΣ ΧΑΜΗΛΗΣ ΠΙΕΣΗΣ ; Να φέρει βαλβίδα σιλικόνης “medical grade” μονής διαδρομής; Να είναι εύκολη στην αναδίπλωση κατά την εισαγωγή στον οισοφάγο; Να φέρει οισοφαγικό σταθεροποιητή φλάντζας (retention flange); Να φέρει εισαγωγέα φλάντζας (flange introducer); Να φέρει ασφαλές σύστημα καθαρισμού – βουρτσίσματος και ξεπλύματος; Να φέρει κάλυμμα εισδοχέα; Η βαλβίδα να είναι φορμαρισμένη σε ένα κομμάτι με την πρόθεση και να έχει ενσωματωμένο ένα ακτινοσκιερό δακτύλιο; Η πρόθση να τοποθετείται είτε με οπίσθιο τρόπο μέσω της στοματικής κοιλότητας με τη βοήθεια ενός σύρματος οδηγού είτε με πρόσθιο τρόπο από το τραχειόστομα.; Να διατίθεται σε διαμέτρους 16Fr/17Fr και 20Fr και σε μήκη από 6mm  8mm  10mm  12mm  14mm και 18mm. 
Ο Ανάδοχος θα πρέπει να δηλώσει στο Έντυπο 7 της Οικονομικής Προσφοράς όλους τους κωδικούς που αφορούν τις πιο πάνω διαμέτρους και μεγέθη. Οι παραγγελίες θα γίνονται σύμφωνα με τις εκάστοτε ανάγκες της Ωτορινολαρυγγολογικής Κλινικής του Γ. Ν. Λευκωσίας.  ",,40.0,20,,,,,,,,,
148,0027,85078-2019,18,1.0,respiratory-oxygen mask,Oxygen mask  medium concentration  lightweight  with elastic fastening  concave nose seal  with tubing 2.1 m - for adults,Кислородна маска  средна концентрация  олекотена  с ластик за фиксиране  вдлъбнато уплътнение за носа  с шлаух 2 1 м - за възрастни        ,,50.0,50,,"1,635.83",,BGN,,,0.0,,
149,0027,85078-2019,18,2.0,respiratory-nebuliser mask,Nebuliser with aerosol mask for adults  210 cm tube  universal / standard connector /  sized cup  low residual volume  adult inhalation mask,Небулайзер в комплект с маска аерозолна  за възрастнии  210 см. тръба  универсален / стандартен конектор /  оразмерена чашка  нисък остатчен обем  инхалаторна маска за възрастни ,,50.0,50,,"1,635.83",,BGN,,,0.0,,
150,0027,85078-2019,18,3.0,respiratory-anesthesia mask,Anesthetic and ventilating mask  chloroprene  inflatable pillow  size 2,Маска за анестезия и обдишване  от хлоропрен  с надуваема възглавница  размер 2,,3.0,3,,"1,635.83",,BGN,,,0.0,,
151,0027,85078-2019,18,4.0,respiratory-anesthesia mask,Anesthetic and ventilating mask  chloroprene  inflatable cushion  size 4,Маска за анестезия и обдишване  от хлоропрен   с надуваема възглавница  размер 4,,3.0,3,,"1,635.83",,BGN,,,0.0,,
152,0027,85078-2019,18,5.0,respiratory-anesthesia mask,Mask for anesthesia and breathing silicone without inflatable cushion  size 4,Маска за анестезия и обдишване силиконова без надуваема възглавница  размер 4,,3.0,3,,"1,635.83",,BGN,,,0.0,,
153,0027,85078-2019,18,6.0,respiratory-anesthesia mask,Mask for anesthesia and breathing silicone without inflatable cushion  size 5,Маска за анестезия и обдишване силиконова без надуваема възглавница  размер 5,,3.0,3,,"1,635.83",,BGN,,,0.0,,
154,0027,85078-2019,18,7.0,respiratory-nasal cannula,"Oxygen nasal cannula  with soft bent anatomical nose tips  satin coating  adult  2.1 m hose  oxygen supply up to 6 l per minute  ""multichannel"" construction","Кислородна назална канюла  с меки огънати анатомично носни краища  покритие ""сатен""  за възрастни  2 1 м шлаух  подаване на кислород до 6 л в минута  ""многоканална"" конструкция",,100.0,100,,"1,635.83",,BGN,,,0.0,,
155,0027,85078-2019,24,12.0,bag-urology-pediatric urine collector,Pediatric  sterile urine collector for boy ,Колектор педиатричен  стерилен  за урина  за момче,,300.0,300,,"15,599.16",,BGN,,,0.0,,
156,0027,85078-2019,24,13.0,bag-urology-pediatric urine collector,Pediatric  sterile urine collector for a girl ,Колектор педиатричен  стерилен  за урина  за момиче,,300.0,300,,"15,599.16",,BGN,,,0.0,,
157,0029,CFQ020-10946/18 (CPSU154067P18EG),,,tubing-bubble,"Green bubble tubing  
Made of transparent green polyvinyl chloride or Polyethylene  Bubble every 95 (±5) cm  
With funnel or taper connector to fit all standard apparatus  
Inner diameter 3mm  
Kink resistant  
Latex free  Phthalates free  
Clean – ready for use  
To be supplied boxed in rolls of 30 to 50m
",,,792.0,396,,,,EUR,2265.12,2.86,3.25,Krypton Chemists,
158,0030,CFT020-0819/18-CPSU09121D18JC,,,tubing-bubble,"1.1. Product specifications
White Bubble Tubing
Item Description: White Bubble Tubing
Functional Description: For Suctioning of mucus
Technical Specifications:
 White Bubble Tubing
 Made of transparent white PVC
 Bubble every one-meter interval
 Must fit all standard apparatus
 Inner diameter 7mm
 Kink Resistant
 Easy to cut with normal scissors
 Latex free
 To be supplied boxed in rolls of 30m to 50m",,,1788.0,596,,,,EUR,11787.39,6.6,7.51,Krypton Chemists,
159,0031,CFT019-10131/16-CPSU09058D16JC,,,tubing-bubble,"White Bubble tubing for Suctioning of mucous : 30 metre rolls of plain  link tubing  I.D. tubing should
be at least 7 mm with a bubble at one metre interval  the thinnest part should be 7mm  ",,,860.0,430,,,,EUR,5491.20,6.4,7.28,Krypton Chemists,
160,0032,12085D15RA,,,tubing-bubble,"Green bubble tubing designed to provide any desired length of oxygen taking
with either an integral funnel or taper connector made of transparent green polyvinyl chloride  bubbles
are spaced every 90cms. Funnel or taper connector will fit all standard apparatus  clean  ready for use in
approximately 30 to 50 metre rolls  internal diameter of approximately 3mm ",,,1200.0,600,,,,EUR,3432.00,2.86,3.25,Cherubino,
161,0033,CPSU/CPU/Q 019-3273/15 (CPSU 12033P15RA),,,tubing-bubble,"Green bubble tubing designed to provide any desired length of oxygen taking with either an integral
funnel or taper connector made of transparent green polyvinyl chloride  bubbles are spaced very 90
cm. Funnel or taper connector will fit all standard apparatus  clean  ready for use in approximately 50
metre rolls  internal diameter of approximately 3 mm. ",,,300.0,300,,,,EUR,1550.00,5.17,5.88,Krypton Chemists,
162,0034,GPS 12033P14rA,,,tubing-bubble,"Green bubble tubing designed to provide any desired length of oxygen taking with
either an integral funnel or taper connector made of transparent green polyvinyl chloride  bubbles are
spaced every 90cms. Funnel or taper connector will fit all standard apparatus  clean  ready for use in
approximately 30 to 50 metre rolls  internal diameter of approximately 3mm",,,200.0,200,,,,EUR,230.00,1.15,1.31,Cherubino,
163,0035,89650-2019,3,1.0,respiratory-oxygen mask,Oxygen mask with hose  adult. Hose length of at least 200cm Oxygen mask is designed for single use. Mask with anatomical shape  with soft edges. The mask has a rubber adjustable strap  the mask strap can be placed both above and below the patient's ears. Oxygen mask with hose is odorless. The mask is made of two different plastics: the stronger plastic-polypropylene - helps to maintain the shape of the mask  the softer plastic-TPE edge fits the patient's face  makes oxygen leak into the eyes  reduces the leakage of oxygen and thus reduces oxygen consumption. The mask can be used for different types of faces - the lower edge of the mask may be placed on the patient's chin or the chin is placed inside the mask. The mask must not have metal parts. The mask comes with a non-dripping hose with a connecting tip with an inner diameter of 4.8 - 6.0 mm. The set must be latex free  phthalate free  factory cleaned  packed individually. Does not produce wavy / hissing sound when connected to the oxygen system.,Hapnikumask voolikuga  täiskasvanu. Vooliku pikkus vähemalt 200cm        Hapnikumask on mõeldud ühekordseks kasutamiseks. Mask anatoomilise kujuga  pehmete servadega.  Maskil kummist reguleeritav fiksaatorpael  Maski pael võib asetuda nii ülevalpool kui ka allpool patsiendi kõrvu. Hapnikumask voolikuga on  lõhna- ja maitsevaba. Mask valmistatud kahest erinevast plastikust: tugevam plastik-polüpropüleen- aitab säilitada maski kuju   pehmemast plastikust -TPE-serv liibub vastu patsiendi nägu- väldib hapniku sattumist silmadesse  vähendab hapniku leket ja sellega ka hapniku kulu. Maski võib kasutada erinevate näotüüpide korral – maski alumine serv võib asetuda patsiendi lõua peale või lõug asetub maski sisse. Maskil ei tohi olla metallist osasid. Maskiga komplektis mitteniverduv voolik koos ühendusotsikuga  mille siseläbimõõt on 4 8 – 6 0 mm.  Komplekt peab olema lateksivaba  ftalaatide vaba  tehaspuhas  ühekaupa pakitud. Ei tekita vilisevat/susisevat heli hapnikusüsteemiga ühenduses olles.,,17000.0,5667,,,,,,,,,
164,0035,89650-2019,3,2.0,respiratory-oxygen mask,Oxygen mask with hose for children. Hose length at least 200cm,"Hapnikumask voolikuga  laste. Vooliku pikkus vähemalt 200cm        
",,100.0,33,,,,,,,,,
165,0035,89650-2019,4,1.0,respiratory-oxygen mask-kit,"Oxygen mask with nebulizer  hose and connector  adult. Hose length at least 200cm; The kit is for single use only
A mask nebulizer for aerosol inhalation and aerosol therapy. Efficacy 78% (particle size range 2-5 micrometers).
Particle diameter (MMD): 2.8 microns  residual volume 1.39 ml.
Nebulisation rate: 0.49 g / min.
The nebulizer has a numerical scale.
Masked kit with hose connector with inner diameter of 4.8 - 6.0 mm  rotameter hose nozzle with universal connector (internal thread)
Hose Nebulizer End Connected with Sure-Lock Thread.
Non-converging hose.
Mask with transparent rubber adjustable latch.
Mask with anatomical shape  with soft edges.
The mask is transparent  lightweight.
The mask is made of two different plastics: stronger plastic-polypropylene  - ensures that the shape of the mask is preserved  the softer plastic-TPE edge fits against the patient's eyes  oxygen leakage  reduces oxygen leakage and hence oxygen consumption.
The mask can be used for different facial types - the lower edge of the mask may be placed on the patient's chin or the chin is placed inside the mask.
Mask ribbons can be placed both above and below the patient's ears
Dust-free  latex-free  phthalate-free  packed individually.","Komplekt  on mõeldud ühekordseks kasutamiseks
Maskil nebulisaator aerosooli inhalatsiooniks ja aerosoolteraapia teostamiseks. Efektiivsus 78% (osakeste hulk vahemikus 2-5 mikromeetrit). 
Osakeste diameeter (MMD): 2 8 mikronit  jääkmaht 1 39  ml.
Nebulisatsiooni kiirus:0 49 g/min.
Nebulisaatoril numbriline skaala.
Maskiga komplektis voolik koos ühendusotsikuga  mille siseläbimõõt on 4 8 – 6 0 mm  rotameetri poolne vooliku otsik universaalse konnektoriga (sisekeermega)
Vooliku nebulisaatori poolne ots ühendatav  keermega Sure-Lock ühendus.
Mitteniverduv voolik.
Mask läbipaistev   kummist reguleeritava fiksaatorpaelaga. 
Mask anatoomilise kujuga  pehmete servadega. 
Mask on läbipaistev  kergekaaluline. 
Mask valmistatud kahest erinevast plastikust: tugevam plastik-polüpropüleen  -tagab maski kuju säilimise  pehmemast plastikust -TPE-serv liibub vastu patsiendi nägu- väldib hapniku sattumist silmadesse  vähendab hapniku leket ja sellega ka hapniku kulu.
Maski võib kasutada ernevate näotüüpide korral – maski alumine serv võib asetuda patsiendi lõua peale või lõug asetub maski sisse.
Maski paelad võivad asetuda nii ülevalpool kui ka allpool patsiendi kõrvu
Tehaspuhas  lateksivaba  ftalaatide vaba  ühekaupa pakitud.",,8000.0,2667,,,,,,,,,
166,0035,89650-2019,4,2.0,respiratory-oxygen mask-kit,"Oxygen mask with nebulizer  hose and connector  for children. Hose length at least 200cm; The kit is for single use only
A mask nebulizer for aerosol inhalation and aerosol therapy. Efficacy 78% (particle size range 2-5 micrometers).
Particle diameter (MMD): 2.8 microns  residual volume 1.39 ml.
Nebulisation rate: 0.49 g / min.
The nebulizer has a numerical scale.
Masked kit with hose connector with inner diameter of 4.8 - 6.0 mm  rotameter hose nozzle with universal connector (internal thread)
Hose Nebulizer End Connected with Sure-Lock Thread.
Non-converging hose.
Mask with transparent rubber adjustable latch.
Mask with anatomical shape  with soft edges.
The mask is transparent  lightweight.
The mask is made of two different plastics: stronger plastic-polypropylene  - ensures that the shape of the mask is preserved  the softer plastic-TPE edge fits against the patient's eyes  oxygen leakage  reduces oxygen leakage and hence oxygen consumption.
The mask can be used for different facial types - the lower edge of the mask may be placed on the patient's chin or the chin is placed inside the mask.
Mask ribbons can be placed both above and below the patient's ears
Dust-free  latex-free  phthalate-free  packed individually.","Komplekt  on mõeldud ühekordseks kasutamiseks
Maskil nebulisaator aerosooli inhalatsiooniks ja aerosoolteraapia teostamiseks. Efektiivsus 78% (osakeste hulk vahemikus 2-5 mikromeetrit). 
Osakeste diameeter (MMD): 2 8 mikronit  jääkmaht 1 39  ml.
Nebulisatsiooni kiirus:0 49 g/min.
Nebulisaatoril numbriline skaala.
Maskiga komplektis voolik koos ühendusotsikuga  mille siseläbimõõt on 4 8 – 6 0 mm  rotameetri poolne vooliku otsik universaalse konnektoriga (sisekeermega)
Vooliku nebulisaatori poolne ots ühendatav  keermega Sure-Lock ühendus.
Mitteniverduv voolik.
Mask läbipaistev   kummist reguleeritava fiksaatorpaelaga. 
Mask anatoomilise kujuga  pehmete servadega. 
Mask on läbipaistev  kergekaaluline. 
Mask valmistatud kahest erinevast plastikust: tugevam plastik-polüpropüleen  -tagab maski kuju säilimise  pehmemast plastikust -TPE-serv liibub vastu patsiendi nägu- väldib hapniku sattumist silmadesse  vähendab hapniku leket ja sellega ka hapniku kulu.
Maski võib kasutada ernevate näotüüpide korral – maski alumine serv võib asetuda patsiendi lõua peale või lõug asetub maski sisse.
Maski paelad võivad asetuda nii ülevalpool kui ka allpool patsiendi kõrvu
Tehaspuhas  lateksivaba  ftalaatide vaba  ühekaupa pakitud.",,600.0,200,,,,,,,,,
167,0035,89650-2019,4,3.0,respiratory-nebuliser mask-kit,Nebulizer for aerosol inhalation and aerosol therapy. Transparent hose  complete with nebulizer  with hose coupling  with inner diameter of 4.8 - 6.0 mm  hose nozzle on universal rotor with universal connector (internal thread). The hose is uneven. Efficiency at least 78% (particle size range 2-5 micrometers). Residual volume not more than 0.9 ml. Nebulizer gradient with numbers. T-connector 22F and 15F / 22M. Latex latex  packed individually.,"Nebulisaator aerosooli inhalatsiooniks ja aerosoolteraapia teostamiseks. Läbipaistvast materjalist  nebulisaatoriga komplektis voolik koos ühendusotsikuga  mille siseläbimõõt on 4 8 – 6 0 mm  rotameetri poolne vooliku otsik universaalse konnektoriga (sisekeermega). Voolik mitteniverduv. Efektiivsus vähemalt 78% (osakeste hulk vahemikus 2-5 mikromeetrit). Jääkmaht mitte rohkem kui 0 9 ml. Nebulisaatoril gradueering numbritega. T-konnektor 22F ja 15F/22M. Tehaspuhas  lateksivaba  ühekaupa pakitud.
",,600.0,200,,,,,,,,,
168,0035,89650-2019,5,,respiratory-oxygen mask,Oxygen mask for reservoir and hose  for adults The kit is for single use only. With a reservoir with a volume of at least 1 L. The length of the hose is at least 200 cm  with an internal diameter of 4.8 - 6.0 mm at each end. Mask and reservoir with rubber valve  mask and reservoir hermetic  mask air outlets covered with rubber flaps  valves on mask and removable between mask and reservoir. Mask with anatomical shape  soft edges  transparent  masked rubber adjustable strap  mask strap can be placed both above and below the patient's ears. The mask is made of two different plastics: stronger plastic-polypropylene - helps to maintain the shape of the mask  the softer plastic-TPE-edge fits against the patient's eyes  oxygen leakage and thus reduces oxygen leakage. The mask can be used for different facial types - the lower edge of the mask may be placed on the patient's chin or the chin is placed inside the mask. The mask must not have metal parts. A set of flavorless  latex-free  phthalate-free  factory-cleaned  individually packaged.,"Hapnikumask reservuaari ja voolikuga  täiskasvanule                Komplekt  on mõeldud ühekordseks kasutamiseks. Resrvuaariga   mille maht vähemalt 1 L. Vooliku pikkus vähemalt 200 cm  mõlemas otsas ühendus siseläbimõõduga 4 8 – 6 0mm. Maski ja reservuaari vahel kummist klapp  maski ja reservuaari ühenduskoht hermeetiline  maski õhu väljalaskeavad kaetud kummiklappidega  klapid maskil ning maski ja reservuaari vahel eemaldatavad. Mask anatoomilise kujuga  pehmete servadega  läbipaistev  maskil kummist reguleeritav fiksaatorpael  Maski pael võib asetuda nii ülevalpool kui ka allpool patsiendi kõrvu. Mask valmistatud kahest erinevast plastikust: tugevam plastik-polüpropüleen- aitab säilitada maski kuju  pehmemast plastikust-TPE- serv liibub vastu patsiendi nägu- väldib hapniku sattumist silmadesse  vähendab hapniku leket ja sellega ka hapniku kulu. Maski võib kasutada ernevate näotüüpide korral – maski alumine serv võib asetuda patsiendi lõua peale või lõug asetub maski sisse. Maskil ei tohi olla metallist osasid. Komplekt lõhna- ja maitsevaba  lateksivaba  ftalaatide vaba  tehaspuhas  ühekaupa pakendatud.
",,3500.0,1167,,,,,,,,,
169,0035,89650-2019,6,,respiatory-filter,Bacteria and Viral Binding Filter for Adult Breathing Capacity 200 - 1500 ml; filter efficiency 99.9%; connectors 22F / 15M and 22M / 15F; Luer-Lock direct connection (F) for CO2 measurement (with cap); dead space 60-85 ml; weight no more than 35 g  dead space no more than 85 ml. Latex free  factory clean  operating time 24h.,"Baktereid ja viiruseid siduv filter  täiskasvanule                Hingamismaht  200 – 1500 ml; filtri efektiivsus 99 9%; konnektorid 22F/15M ja 22M/15F; Luer-Lock otseühendus (F) CO2 mõõtmiseks (kinnitatud korgiga); surnud ruum 60 – 85 ml; kaal mitte rohkem kui 35 g  surnud ruum mitte rohkem kui 85 ml. Lateksivaba  tehaspuhas  kasutusaeg 24h.
",,13000.0,4333,,,,,,,,,
170,0035,89650-2019,7,,respiatory-filter,Bacterial and Viral Binding Filter for Passive Humidifier and Heat Exchanger for Adult Breathing Capacity 200 - 1500 ml; filter efficiency 99.9%; connectors 22F / 15M and 22M / 15F; Luer-Lock direct connection (F) for CO2 measurement (with cap); dead space up to 60-75ml; weight not more than 37 g  dead space not more than 85 ml. Latex free  factory clean  operating time 24h.,"Baktereid ja viiruseid siduv filter passiivse niisuti ja soojusvahetusega  täiskasvanule                Hingamismaht  200 – 1500 ml; filtri efektiivsus 99 9%; konnektorid 22F/15M ja 22M/15F; Luer-Lock otseühendus ( F ) CO2 mõõtmiseks (kinnitatud korgiga); surnud ruum kuni 60-75ml; kaal mitte rohkem kui 37 g  surnud ruum mitte rohkem kui 85 ml. Lateksivaba  tehaspuhas  kasutusaeg 24h.
",,22000.0,7333,,,,,,,,,
171,0035,89650-2019,8,,respiatory-filter,Bacterial and Viral Binding Filter for Humidifier and Heat Exchanger  Adult  T-Part Patients with Breathing Capacity over 150 ml. The filter has a luer-lock connection (cap) that can be used to determine the concentration of CO2  anesthetic gases  or to measure the pressure. The T-piece of the kit can only be used with the medisize HME Booster heating element. The T-piece is 59mm long  suitable for 15mm male / female connectors and 22mm heating element. Connection to the water system with a luer lock connection. Hydrophobic PTFE membrane and perforated aluminum mesh. Outgoing air temp. 35 C.,"Baktereid ja viiruseid siduv filter niisuti ja soojusvahetusega  täiskasvanule  T osaga                Patsientidele hingamismahuga üle 150 ml. Filtril on keermega (luer-lock) tüüpi ühendus  (korgiga) mida saab kasutada CO2  anesteesiagaaside kontsentratsiooni määramiseks või rõhu mõõtmiseks. Komplekti T-osa võib kasutada ainult medisize HME Booster kütteelemendiga. T-osa on 59mm pikk  sobib 15 mm isas-/emastüüpi konnektoritega ja 22 mm kütteelemendiga. Vee süsteemiga ühendamiseks  keermega (luer lock) ühendus. Hüdrofoobne PTFE membraan ja perforeeritud alumiiniumvõrk. Väljuva õhu temp. 35 C.
",,3500.0,1167,,,,,,,,,
172,0035,89650-2019,10,,respiratory-ventilation circuit,"""Two-in-one"" breathing apparatus hose Corrugated hoses for a ""two-in-one"" system of lightweight  flexible latex-free material  factory-cleaned. Length 300-350 cm  appliance connectors 22F (inhalation / exhalation)  patient connection with knee connector (arm at 90 degrees) with patient side connection 22M / 15F. Luer-Lock (F) knee connector with cap attached.","Hingamisaparaatide ühendusvoolik ""kaks-ühes"" süsteem                Gofreeritud ühendusvoolikud nn""kaks-ühes"" süsteem kergekaalulisest painduvast lateksivabast materjalist  tehaspuhas. Pikkus 300-350 cm  aparaadipoolsed konnektorid 22F (sissehingamine/väljahingamine)  patsiendi poolne ühendus põlvkonnektoriga (90 kraadise nurga all olev õlg)  mille patsiendipoolne ühendus  22M/15F. Põlvkonnektoril Luer-Lock (F) ühendus  mis on kaetud kinnitatud korgiga.",,100.0,33,,,,,,,,,
173,0035,89650-2019,11,,respiratory-anesthesia circuit,"Anesthesia Respiratory Contour with Bag  Bag Contour  and Capnography Line Corrugated hoses for a so-called ""two-in-one"" lightweight flexible latex-free material  factory clean. Length 150-200cm  appliance connectors 22F (inhalation / exhalation)  patient connection to knee connector (arm at 90 degrees) with patient side connection 22M / 15F. Luer-Lock (F) knee connector with cap attached. Breathing bag 2.0 liters  contour length 150-180cm  appliance connection 22F. Length of the capnography line at least 3 m. The whole set is packed together in one bag.","Anesteesia hingamiskontuur koos koti  koti kontuuri ja kapnograafia liiniga                Gofreeritud ühendusvoolikud nn""kaks-ühes"" süsteem kergekaalulisest painduvast lateksivabast materjalist  tehaspuhas. Pikkus 150-200cm  aparaadipoolsed konnektorid 22F (sissehingamine/väljahingamine)  patsiendi poolne ühendus põlvkonnektoriga (90 kraadise nurga all olev õlg)  mille patsiendipoolne ühendus  22M/15F. Põlvkonnektoril Luer-Lock (F) ühendus  mis on kaetud kinnitatud korgiga. Hingamiskott 2 0 liitrit  kontuuri pikkus 150-180cm  aparaadipoolne ühendus 22F. Kapnograafia liini pikkus vähemalt 3 m. Kogu komplekt pakendadatud kokku ühte kotti.",,5000.0,1667,,,,,,,,,
174,0035,89650-2019,12,1.0,respiratory-ventilation circuit,Bipolar Adult Respiratory Contour From Lightweight Flexible Latex-Free Material  Factory Clean  Packed Single. Contour branches 22 mm in diameter  corrugated  adjustable length approx. shoulder) with contour connection 15M  patient connection 22M / 15F. Luer-Lock (F) knee connector with cap attached.,"Kaheharuline täiskasvanute hingamiskontuur kergekaalulisest painduvast lateksivabast materjalist  tehaspuhas  pakendatud ühekaupa. Kontuuri harud diameetriga 22 mm  gofreeritud  reguleeritava pikkusega ca 1 5 m  aparaadi-poolsete konnektorite ühendus 22F  (sissehingamine/ väljahingamine)  patsiendi-poolselt ühendatud kolmikkonnektoriga (Y-osa)  millel ühendus 22M/15F  põlvkonnektor (90 kraadise nurga all olev õlg)  mille kontuuripoolne ühendus 15M  patsiendipoolne ühendus 22M/15F. Põlvkonnektoril Luer-Lock (F) ühendus  mis on kaetud kinnitatud korgiga. 
",,1500.0,500,,,,,,,,,
175,0035,89650-2019,12,2.0,respiratory-ventilation circuit,Respiratory breathing circuit for children. Bipolar children's breathing contour from lightweight flexible latex-free material  factory cleaned  packed individually. Contour arms 15 mm in diameter  corrugated  adjustable length approx. 1.5 m  device-side connector 22F (inhalation / exhalation)  patient-side tripod connector (Y-section) with 22M / 15F connection  knee connector (90 degree angle) shoulder) with contour connection 15M  patient connection 22M / 15F. Luer-Lock (F) knee connector with cap attached.,"Hingamisaparaatide hingamiskontuur  laste.        Kaheharuline laste hingamiskontuur kergekaalulisest painduvast lateksivabast materjalist  tehaspuhas  pakendatud ühekaupa. Kontuuri harud diameetriga 15 mm  gofreeritud  reguleeritava pikkusega ca 1 5 m  aparaadi-poolsete konnektorite ühendus 22F  (sissehingamine/ väljahingamine)  patsiendi-poolselt ühendatud kolmikkonnektoriga (Y-osa)  millel ühendus 22M/15F  põlvkonnektor (90 kraadise nurga all olev õlg)  mille kontuuripoolne ühendus 15M  patsiendipoolne ühendus 22M/15F. Põlvkonnektoril Luer-Lock (F) ühendus  mis on kaetud kinnitatud korgiga. 
",,10.0,3,,,,,,,,,
176,0035,89650-2019,13,,respiratory-CPAP circuit,Irrigation  Heating Breathing Circuit Dräger Carina CPAP For Respiratory Non-invasive ventilation  a single set of respiratory contours with integrated heating wire and MR290 humidifying chamber that operate with the MR850 humidifier.,"Niisutus  soojendus hingamiskontuur Dräger Carina CPAP hingamisaparaadile                Mitteinvasiivseks ventilatsiooniks  ühekordne hingamiskontuuride komplekt koos integreeritud soojendustraadiga ja MR290 niisutuskambriga  mis töötavad niisutiga MR850. 
",,10.0,3,,,,,,,,,
177,0035,89650-2019,14,,respiratory-CPAP circuit,Dräger Carina CPAP breathing circuit with leakage valve Single  1.5 m long  single-lumen leakage circuit for non-invasive ventilation. Device connection: External diameter 22 mm. Patient: External diameter 22 mm  internal diameter 15 mm.,Lekkeklapiga hingamiskontuur Dräger Carina CPAP hingamisaparaadile                Ühekordne  1 5 m pikkune  ühe valendikuline lekkeklapiga kontuur mitteinvasiivseks ventilatsiooniks. Aparaadi poolne ühendus: väline diameeter 22 mm. Patsiendi poolne: väline diameeter 22 mm  sisemine diameeter 15 mm.,,200.0,67,,,,,,,,,
